periodo,año,trimestre,acreedor_codigo,acreedor_nombre,acreedor_clasif,deudor_codigo,deudor_nombre,deudor_clasif,exp_ij,pasivo_red_j,D_fondeo
2021T1,2021,1,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,242.21017706700025,46146.67245499001,0.005248702976433334
2021T1,2021,1,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,202.119222451773,46146.67245499001,0.0043799305930219265
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,54.96377355807745,46146.67245499001,0.0011910668881204242
2021T1,2021,1,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,57877.51774009959,235306.3764719666,0.24596663553227113
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,41666.029816184324,235306.3764719666,0.1770714012977385
2021T1,2021,1,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,30411.9395,235306.3764719666,0.12924400926136037
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,27484.29729224519,235306.3764719666,0.11680217809787893
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,18227.535741528,235306.3764719666,0.077462991079205
2021T1,2021,1,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,17598.304202346997,235306.3764719666,0.07478889635803637
2021T1,2021,1,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,8923.658444827983,235306.3764719666,0.03792357257216576
2021T1,2021,1,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,8714.33861379902,235306.3764719666,0.037034009636526824
2021T1,2021,1,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,8303.223519637999,235306.3764719666,0.03528686151276997
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,8278.62393123711,235306.3764719666,0.0351823187087469
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,7820.907670060359,235306.3764719666,0.03323712594330017
2021T1,2021,1,S14_S15,Hogares,Hogares,S123,FMM,NBFI,12698.180284462002,26518.228576782003,0.47884722947066966
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,9072.72263922075,26518.228576782003,0.34213154973573007
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,1961.4226237932498,26518.228576782003,0.07396506965441012
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,1193.3202859579999,26518.228576782003,0.045000000000105955
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,956.9912501379997,26518.228576782003,0.03608805344471207
2021T1,2021,1,S13,Gobierno general,Gobierno,S123,FMM,NBFI,366.20349321000043,26518.228576782003,0.013809500591251007
2021T1,2021,1,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,162.26478000000003,26518.228576782003,0.006118990170484869
2021T1,2021,1,S124,FNM,NBFI,S123,FMM,NBFI,107.12321999999998,26518.228576782003,0.0040396069326362
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,14697.597090350206,51473.640753740416,0.28553638085687927
2021T1,2021,1,S14_S15,Hogares,Hogares,S124,FNM,NBFI,12218.741625178001,51473.640753740416,0.2373786164385527
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,7608.360186718611,51473.640753740416,0.14781080326372167
2021T1,2021,1,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,6709.76511041265,51473.640753740416,0.13035341996719116
2021T1,2021,1,S124,FNM,NBFI,S124,FNM,NBFI,6385.400735229016,51473.640753740416,0.12405185725598808
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,1819.6500648150004,51473.640753740416,0.0353511047240771
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,1682.7831583622967,51473.640753740416,0.03269213394896716
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,334.0602224636339,51473.640753740416,0.006489928001437491
2021T1,2021,1,S123,FMM,NBFI,S124,FNM,NBFI,17.282560211,51473.640753740416,0.00033575554318535615
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,8910.29857869405,24851.277861052273,0.3585448856398068
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,8637.271620058522,24851.277861052273,0.3475584502475478
2021T1,2021,1,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,3404.4994969080644,24851.277861052273,0.13699494713886348
2021T1,2021,1,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,1486.2680367477378,24851.277861052273,0.05980650351493857
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1479.495019229087,24851.277861052273,0.05953396149289367
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,436.53708267013076,24851.277861052273,0.01756598131938663
2021T1,2021,1,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,387.952431076,24851.277861052273,0.015610965087795812
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,103.39439314489802,24851.277861052273,0.0041605262201402145
2021T1,2021,1,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,4.383328992780859,24851.277861052273,0.0001763824386532072
2021T1,2021,1,S13,Gobierno general,Gobierno,S125_S126,Otros intermediarios,NBFI,1.1777735309999966,24851.277861052273,4.7392876035796994e-05
2021T1,2021,1,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,9.999999986030161e-05,24851.277861052273,4.0239379407134974e-09
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,576.1206438241002,615.4556323391001,0.9360880192687433
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,39.33498851500001,615.4556323391001,0.06391198073125676
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,27697.258069195,75300.5143731396,0.36782295977349755
2021T1,2021,1,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,25120.398326396007,75300.5143731396,0.33360194861240805
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,16078.41821333861,75300.5143731396,0.21352335169537612
2021T1,2021,1,S124,FNM,NBFI,S13,Gobierno general,Gobierno,2810.9179080599997,75300.5143731396,0.037329332096337986
2021T1,2021,1,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1323.10087045531,75300.5143731396,0.017570940669792725
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,1137.8477073755746,75300.5143731396,0.015110756106354775
2021T1,2021,1,S123,FMM,NBFI,S13,Gobierno general,Gobierno,489.2837120019999,75300.5143731396,0.0064977472740416235
2021T1,2021,1,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,319.26474,75300.5143731396,0.004239874623139159
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,218.84013414409554,75300.5143731396,0.002906223628960467
2021T1,2021,1,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,105.184692173,75300.5143731396,0.0013968655200915915
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,82417.51813325936,99061.48647068032,0.831983458653761
2021T1,2021,1,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,6192.96629232133,99061.48647068032,0.06251638767962855
2021T1,2021,1,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,5142.278823999631,99061.48647068032,0.051909970334652854
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,4741.0842611,99061.48647068032,0.04786001533000658
2021T1,2021,1,S124,FNM,NBFI,S14_S15,Hogares,Hogares,567.6389600000001,99061.48647068032,0.005730168001951059
2021T1,2021,1,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,58778.91847459801,157609.7808358609,0.3729395356231855
2021T1,2021,1,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,28948.621827549,157609.7808358609,0.18367274971149714
2021T1,2021,1,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,25175.905111819295,157609.7808358609,0.15973567743259642
2021T1,2021,1,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,14733.203198274,157609.7808358609,0.09347899045439038
2021T1,2021,1,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,11585.247230345,157609.7808358609,0.0735058901097654
2021T1,2021,1,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,9587.962525866002,157609.7808358609,0.06083355027218244
2021T1,2021,1,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,5205.3255923409,157609.7808358609,0.033026666014857715
2021T1,2021,1,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,2719.0865739507,157609.7808358609,0.017252016718317945
2021T1,2021,1,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,735.8735002960001,157609.7808358609,0.004668958337442007
2021T1,2021,1,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,139.63680082200008,157609.7808358609,0.0008859653257650401
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,93311.77104590363,221182.45592598573,0.4218769099712345
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,92855.7519068838,221182.45592598573,0.4198151771040833
2021T2,2021,2,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,16422.021643689433,221182.45592598573,0.07424649290079649
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,11228.216151368282,221182.45592598573,0.05076449714043133
2021T2,2021,2,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,2531.0252878787996,221182.45592598573,0.011443155729881924
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,1827.2989171461502,221182.45592598573,0.008261500260027943
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,1560.0991322805655,221182.45592598573,0.007053448817851183
2021T2,2021,2,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,1151.544133333,221182.45592598573,0.00520630864917397
2021T2,2021,2,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,294.72211940100004,221182.45592598573,0.0013324841618524341
2021T2,2021,2,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,0.005588101070121601,221182.45592598573,2.5264666886561504e-08
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,40529.67187035525,55502.14963321999,0.7302360744257879
2021T2,2021,2,S123,FMM,NBFI,S121,Banco Central,Banco Central,7872.243182032999,55502.14963321999,0.14183672585757265
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,3275.0120227106104,55502.14963321999,0.05900694016994254
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,2206.585540741286,55502.14963321999,0.03975675816744523
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,929.603851022,55502.14963321999,0.01674897021404013
2021T2,2021,2,S124,FNM,NBFI,S121,Banco Central,Banco Central,251.41819985376736,55502.14963321999,0.004529882203036056
2021T2,2021,2,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,169.296122451773,55502.14963321999,0.0030502624415549356
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,153.91602184630764,55502.14963321999,0.00277315424471746
2021T2,2021,2,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,114.40282220600089,55502.14963321999,0.00206123227590318
2021T2,2021,2,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,66362.28310784859,246820.52894276794,0.26886857180034845
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,41511.43848558765,246820.52894276794,0.16818470758246049
2021T2,2021,2,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,38145.53319,246820.52894276794,0.15454765190477768
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,23754.656791614507,246820.52894276794,0.09624262979001504
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,17947.002895315003,246820.52894276794,0.07271276409701118
2021T2,2021,2,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,17023.643636943998,246820.52894276794,0.06897174927005927
2021T2,2021,2,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,9763.062117344,246820.52894276794,0.039555308300987524
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,8428.718937737694,246820.52894276794,0.034149181082470344
2021T2,2021,2,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,8130.03343482798,246820.52894276794,0.03293904874789872
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,8039.808469217585,246820.52894276794,0.03257349987724009
2021T2,2021,2,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,7714.347876330947,246820.52894276794,0.03125488754673129
2021T2,2021,2,S14_S15,Hogares,Hogares,S123,FMM,NBFI,13168.755955382001,25959.738119521,0.5072761479623503
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,8461.167876750851,25959.738119521,0.3259342539510554
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,1887.45402239515,25959.738119521,0.07270697468923376
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,1168.188215381,25959.738119521,0.04500000000009842
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,599.8953601959998,25959.738119521,0.0231086830473415
2021T2,2021,2,S13,Gobierno general,Gobierno,S123,FMM,NBFI,418.6684494159998,25959.738119521,0.016127606815153996
2021T2,2021,2,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,136.63098,25959.738119521,0.00526318791703285
2021T2,2021,2,S124,FNM,NBFI,S123,FMM,NBFI,118.97725999999994,25959.738119521,0.004583145617733807
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,14746.944220198011,50499.19737521562,0.29202333872014424
2021T2,2021,2,S14_S15,Hogares,Hogares,S124,FNM,NBFI,11566.584321148,50499.19737521562,0.22904491402520263
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,7731.2050025533035,50499.19737521562,0.1530956016015352
2021T2,2021,2,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,6642.628645494243,50499.19737521562,0.13153929152850977
2021T2,2021,2,S124,FNM,NBFI,S124,FNM,NBFI,6381.116024455314,50499.19737521562,0.12636074147956827
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,1571.1071321798468,50499.19737521562,0.031111526793313485
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,1522.988605897002,50499.19737521562,0.030158669544408757
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,320.54938349089906,50499.19737521562,0.006347613430549705
2021T2,2021,2,S123,FMM,NBFI,S124,FNM,NBFI,16.074039799,50499.19737521562,0.00031830287676787793
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,8881.272300524208,24445.734858229076,0.3633055971534657
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,8700.027400056882,24445.734858229076,0.35589142443505745
2021T2,2021,2,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,3078.6627971717053,24445.734858229076,0.12593864799017676
2021T2,2021,2,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,1422.5925365821704,24445.734858229076,0.05819389536998469
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1372.6111603331515,24445.734858229076,0.056149310638174355
2021T2,2021,2,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,439.87938399999996,24445.734858229076,0.017994115805928617
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,426.7252795201735,24445.734858229076,0.01745602175573489
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,118.81239141529456,24445.734858229076,0.004860250350596402
2021T2,2021,2,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,3.982208060491552,24445.734858229076,0.0001628999121354307
2021T2,2021,2,S13,Gobierno general,Gobierno,S125_S126,Otros intermediarios,NBFI,1.1693005649999948,24445.734858229076,4.7832498052574496e-05
2021T2,2021,2,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,9.999999986030161e-05,24445.734858229076,4.090693138915355e-09
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,700.6527492401002,740.1730623391002,0.9466066584832099
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,39.52031309900002,740.1730623391002,0.053393341516790205
2021T2,2021,2,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,28277.802358749002,75411.2258936299,0.3749813376411067
2021T2,2021,2,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,24476.498628428104,75411.2258936299,0.3245736737253554
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,17920.753002437134,75411.2258936299,0.23764038828535905
2021T2,2021,2,S124,FNM,NBFI,S13,Gobierno general,Gobierno,1832.6172144489997,75411.2258936299,0.02430164995638671
2021T2,2021,2,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1165.05647045531,75411.2258936299,0.015449377153723264
2021T2,2021,2,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,867.8390931391556,75411.2258936299,0.011508088919854878
2021T2,2021,2,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,324.67793000000006,75411.2258936299,0.004305432329902306
2021T2,2021,2,S123,FMM,NBFI,S13,Gobierno general,Gobierno,301.4836265279999,75411.2258936299,0.003997861365537974
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,140.02623684020134,75411.2258936299,0.0018568354403588811
2021T2,2021,2,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,104.47133260400001,75411.2258936299,0.0013853551824148883
2021T2,2021,2,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,84017.02138799237,101403.16887141333,0.8285443376481866
2021T2,2021,2,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,6887.220661321329,101403.16887141333,0.06791918574117571
2021T2,2021,2,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,5215.774003999631,101403.16887141333,0.05143600601489698
2021T2,2021,2,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,4670.827598099999,101403.16887141333,0.04606194905035908
2021T2,2021,2,S124,FNM,NBFI,S14_S15,Hogares,Hogares,612.3252200000001,101403.16887141333,0.006038521545381618
