periodo,año,trimestre,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,cap_nec_financiamiento,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones
2017T1,2017,1,131.7071,1735.1738,1866.8809,,,,1900.4364,1149.2951,S14_S15,Hogares e IPSFLSH,-1.6322,1.8386,0.2064,,,,194.2868,411.3155,-188.3977,-336.0165,,,,0.20639999999999992,0.0,-524.4141999999999,0.0,1866.8809,0.0,0.20639999999999992,81.39450000000005
2017T1,2017,1,,,,,,,-17.9441,1225.7432,S2,Resto del mundo,176.1615,-23.0678,,-342.1543,-605.3456,-947.4999,68.425,261.3061,-21.0503,-0.8251,,,,153.09369999999998,-947.4999,-21.8754,0.0,0.0,0.0,-794.4062,-486.55050000000006
2017T2,2017,2,-0.0139,0.2772,0.2633,-470.4954,-501.8506,-972.3461,-318.8974,-58.788,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2633,-972.346,0.0,0.0
2017T2,2017,2,1266.4,409.37,1675.77,507.72,970.92,1478.64,3348.8,169.85,S122,Bancos y cooperativas,117.39,1210.11,1327.5,932.75,2434.99,3367.74,-51.48,0.0,-795.61,33.8,-131.86,330.61,198.75,1327.5,3367.74,-761.8100000000001,198.75,1675.77,1478.6399999999999,4695.24,3881.95
2017T2,2017,2,,,,,,,73.2418,0.0,S123,Fondos mercado monetario,84.5765,60.5435,145.12,,,,0.0,0.0,0.3221,-72.5843,,,,145.12,0.0,-72.26219999999999,0.0,0.0,0.0,145.12,72.85780000000001
2017T2,2017,2,,,,,,,2118.9348,-39.5943,S124,Fondos mercado no monetario,3.6511,808.6601,812.3113,-7.2116,10.4503,3.2388,-14.417,671.9702,196.1003,-155.8602,,,,812.3112000000001,3.2387000000000006,40.24010000000001,0.0,0.0,0.0,815.5499000000001,1513.3432
2017T2,2017,2,-22.0248,-235.4269,-257.4517,,,0.0,929.1968,-155.9212,S125_S126,Otros intermediarios y auxiliares,-0.2349,14.4863,14.2515,7.2346,49.0398,56.2744,-119.6118,-31.7273,250.7739,-76.2036,0.9583,817.782,818.7403,14.2514,56.2744,174.5703,818.7403,-257.45169999999996,0.0,70.5258,93.757
2017T2,2017,2,,,,,,,,,S128,Compañías de seguros,-1.7168,224.7814,,,,,,,-163.7454,145.9074,,,,223.06459999999998,0.0,-17.837999999999994,0.0,0.0,0.0,223.06459999999998,205.2266
2017T2,2017,2,,,,,,,1961.3252,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017T2,2017,2,-0.0055,,-13.9512,,,0.0,,-653.6134,S13,Gobierno general,647.7172,773.4315,,,,,,,-183.8876,1757.9735,0.0,4467.9252,4467.9252,1421.1487000000002,0.0,1574.0859,4467.9252,-0.0055,0.0,1421.1487000000002,2995.2346000000002
2017T2,2017,2,703.3354,12.5192,715.8546,,,,4085.6014,-2417.633,S11,Empresas no financieras,204.6362,804.5717,1009.2079,0.0028,151.6182,151.621,15.9101,957.0237,48.6389,-2991.8512,0.0,393.7744,393.7744,1009.2079,151.621,-2943.2123,393.7744,715.8546,0.0,1160.8289,-809.4496000000001
2017T2,2017,2,5.1779,1897.4646,1902.6425,,,,2006.1738,1566.1818,S14_S15,Hogares e IPSFLSH,-3.2938,8.4411,5.1473,,,,-90.2364,219.2624,485.2557,-179.6017,,,,5.1473,0.0,305.654,0.0,1902.6425,0.0,5.1473,439.8273
2017T2,2017,2,,,,,,,2436.5333,1578.9016,S2,Resto del mundo,-131.8553,2767.2713,,434.6657,-411.1888,23.4769,3.323,102.9697,-14.0117,-1.1846,,,,2635.4159999999997,23.4769,-15.196299999999999,0.0,0.0,0.0,2658.8929,2749.9892999999997
2017T3,2017,3,-0.0251,-0.0082,-0.0333,1397.4751,-859.6079,537.8673,-965.1174,-58.1698,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0333,537.8672000000001,0.0,0.0
2017T3,2017,3,-653.89,721.72,67.83,-230.52,1815.53,1585.01,1441.86,153.64,S122,Bancos y cooperativas,-487.18,875.51,388.32,-623.14,2466.25,1843.1,-53.33,0.0,828.48,-955.02,-49.89,-358.32,-408.21,388.33,1843.1100000000001,-126.53999999999996,-408.21,67.83000000000004,1585.01,2231.44,2051.57
2017T3,2017,3,,,,,,,354.0063,0.0,S123,Fondos mercado monetario,-254.3444,49.3927,-204.9518,,,,0.0,0.0,1.658,555.3238,,,,-204.95170000000002,0.0,556.9818,0.0,0.0,0.0,-204.95170000000002,352.0301
2017T3,2017,3,,,,,,,665.9436,15.9387,S124,Fondos mercado no monetario,-115.4136,63.082,-52.3315,-12.7625,10.3941,-2.3684,-2.1398,539.1529,-81.6205,-677.5407,,,,-52.3316,-2.3683999999999994,-759.1612,0.0,0.0,0.0,-54.7,-276.84810000000004
2017T3,2017,3,-88.7455,-136.8993,-225.6448,,,0.0,133.2769,170.2814,S125_S126,Otros intermediarios y auxiliares,-13.2167,-28.721,-41.9377,-25.0516,227.0067,201.9551,27.2604,-31.4284,10.8888,37.0772,-51.9684,76.12,24.1515,-41.9377,201.9551,47.965999999999994,24.151600000000002,-225.64480000000003,0.0,160.01739999999998,203.81539999999995
2017T3,2017,3,,,,,,,,,S128,Compañías de seguros,-2.9147,-184.6661,,,,,,,76.3186,69.4863,,,,-187.5808,0.0,145.8049,0.0,0.0,0.0,-187.5808,-41.77590000000001
2017T3,2017,3,,,,,,,1714.6699,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017T3,2017,3,0.0787,,102.4215,,,0.0,,-1683.434,S13,Gobierno general,-402.7118,-147.0379,,,,,,,68.4873,-896.4003,0.0,306.407,306.407,-549.7497,0.0,-827.913,306.407,0.0787,0.0,-549.7497,-1377.6626999999999
2017T3,2017,3,-142.67,1118.7456,976.0756,,,,508.2266,-1302.7806,S11,Empresas no financieras,-31.777,714.2441,682.4671,-0.2022,142.2872,142.0849,506.5906,-703.8352,-592.0378,1574.9427,0.0,1039.4321,1039.4321,682.4671,142.085,982.9049000000001,1039.4321,976.0756,0.0,824.5521,1610.2124
2017T3,2017,3,21.2319,1689.9287,1711.1606,,,,1687.7035,1524.917,S14_S15,Hogares e IPSFLSH,-3.1008,0.4526,-2.6482,,,,-36.5665,-144.5162,227.7862,386.9234,,,,-2.6482,0.0,614.7096,0.0,1711.1606,0.0,-2.6482,430.9787
2017T3,2017,3,,,,,,,2206.177,1233.1463,S2,Resto del mundo,-49.8946,1307.2935,,-160.4792,624.589,464.1097,15.7491,26.1311,75.0984,-0.8272,,,,1257.3989,464.10980000000006,74.2712,0.0,0.0,0.0,1721.5086999999999,1837.6600999999998
2017T4,2017,4,0.0426,0.2035,0.2461,574.4192,597.8115,1172.2307,1152.9551,-62.6572,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.24609999999999999,1172.2307,0.0,0.0
2017T4,2017,4,1775.96,-541.37,1234.59,3757.85,925.78,4683.63,6853.01,594.42,S122,Bancos y cooperativas,534.33,2927.95,3462.28,914.9,2479.93,3394.83,-35.98,0.0,1157.81,431.46,54.59,533.56,588.15,3462.2799999999997,3394.83,1589.27,588.15,1234.5900000000001,4683.63,6857.11,8410.4
2017T4,2017,4,,,,,,,-1446.7337,0.0,S123,Fondos mercado monetario,-77.7955,-124.3469,-202.1424,,,,0.0,0.0,-6.467,-1230.4158,,,,-202.1424,0.0,-1236.8828,0.0,0.0,0.0,-202.1424,-1439.0252
2017T4,2017,4,,,,,,,-572.5034,-234.0966,S124,Fondos mercado no monetario,4.822,-532.9187,-528.0967,70.286,9.3811,79.6672,5.0789,-407.7385,-103.5223,-246.5479,,,,-528.0966999999999,79.6671,-350.0702,0.0,0.0,0.0,-448.42959999999994,-1201.1594
2017T4,2017,4,-393.9359,415.8963,21.9604,,,0.0,-2531.8964,168.0735,S125_S126,Otros intermediarios y auxiliares,34.3609,-29.1209,5.24,20.2369,175.8186,196.0556,-50.8706,-138.375,297.3368,-162.2258,-4.0547,-69.9481,-74.0028,5.240000000000002,196.0555,135.111,-74.0028,21.960399999999993,0.0,201.2955,147.16089999999997
2017T4,2017,4,,,,,,,,,S128,Compañías de seguros,18.0199,77.9534,,,,,,,126.1927,87.1729,,,,95.9733,0.0,213.3656,0.0,0.0,0.0,95.9733,309.33889999999997
2017T4,2017,4,,,,,,,2206.2464,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017T4,2017,4,0.0201,,8.7092,,,0.0,,-2590.6894,S13,Gobierno general,-1064.6895,-373.3721,,,,,,,109.3444,-179.9739,0.0,1544.4792,1544.4792,-1438.0616,0.0,-70.6295,1544.4792,0.0201,0.0,-1438.0616,-1508.6911
2017T4,2017,4,1078.1414,635.7317,1713.8731,,,,6481.3207,-101.8392,S11,Empresas no financieras,-194.4797,-546.4535,-740.9332,-0.0746,-219.5051,-219.5798,-993.5183,885.3137,2055.002,97.2817,0.0,-196.1291,-196.1291,-740.9331999999999,-219.5797,2152.2837,-196.1291,1713.8731,0.0,-960.5129,1083.5662000000002
2017T4,2017,4,313.4655,2114.7559,2428.2214,,,,2794.4353,1497.4,S14_S15,Hogares e IPSFLSH,2.6456,4.9588,7.6044,,,,189.3722,290.0513,1126.7145,901.4134,,,,7.6044,0.0,2028.1279,0.0,2428.2214000000004,0.0,7.6044,2515.1558
2017T4,2017,4,,,,,,,3611.3958,855.0469,S2,Resto del mundo,54.5901,1849.4536,,1979.6537,-825.6976,1153.9561,-64.4776,75.3549,389.8381,1.5789,,,,1904.0437,1153.9561,391.417,0.0,0.0,0.0,3057.9998,3460.2940999999996
2018T1,2018,1,-0.04,0.1029,0.0629,112.6574,-702.8579,-590.2004,-859.4574,-56.4348,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.06290000000000001,-590.2004999999999,0.0,0.0
2018T1,2018,1,-1317.54,217.93,-1099.61,232.46,-466.26,-233.8,1704.59,180.76,S122,Bancos y cooperativas,1150.1,-1539.49,-389.39,469.94,2915.48,3385.42,56.05,0.0,-284.99,-804.47,297.64,2495.31,2792.95,-389.3900000000001,3385.42,-1089.46,2792.95,-1099.61,-233.79999999999998,2996.0299999999997,1962.6199999999997
2018T1,2018,1,,,,,,,2440.9039,0.0,S123,Fondos mercado monetario,480.4541,468.4604,948.9145,,,,0.0,0.0,4.6582,1412.4737,,,,948.9145,0.0,1417.1319,0.0,0.0,0.0,948.9145,2366.0464
2018T1,2018,1,,,,,,,1231.0848,29.2721,S124,Fondos mercado no monetario,204.2654,5.2403,209.5057,10.7086,12.0161,22.7247,18.5808,610.208,-53.6897,-66.2922,,,,209.5057,22.7247,-119.9819,0.0,0.0,0.0,232.23039999999997,741.0373
2018T1,2018,1,163.5811,497.6365,661.2176,,,0.0,-19.5373,75.622,S125_S126,Otros intermediarios y auxiliares,-24.6795,-41.9523,-66.6318,11.1349,169.5508,180.6856,155.0888,59.9403,126.4779,478.4473,97.1798,-235.352,-138.1722,-66.6318,180.6857,604.9252,-138.1722,661.2176,0.0,114.0539,934.0082
2018T1,2018,1,,,,,,,,,S128,Compañías de seguros,20.5067,199.2402,,,,,,,61.5469,15.6917,,,,219.74689999999998,0.0,77.2386,0.0,0.0,0.0,219.74689999999998,296.9855
2018T1,2018,1,,,,,,,1838.5837,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018T1,2018,1,0.0207,,61.8615,,,0.0,,-158.2615,S13,Gobierno general,-200.5813,-30.2194,,,,,,,69.2499,-686.9062,0.0,160.8643,160.8643,-230.8007,0.0,-617.6563,160.8643,0.0207,0.0,-230.8007,-848.457
2018T1,2018,1,493.4358,2495.0728,2988.5086,,,,6126.01,-2191.2167,S11,Empresas no financieras,200.8469,359.2214,560.0683,1.5561,189.1268,190.6829,1382.272,-446.606,-838.7432,-784.7305,0.0,-84.739,-84.739,560.0683,190.6829,-1623.4737,-84.739,2988.5086,0.0,750.7512,62.94349999999997
2018T1,2018,1,43.6378,1921.929,1965.5669,,,,1932.4815,1265.6562,S14_S15,Hogares e IPSFLSH,-0.6415,29.5635,28.922,,,,548.3729,349.1675,199.6358,362.9388,,,,28.922,0.0,562.5746,0.0,1965.5668,0.0,28.922,1489.037
2018T1,2018,1,,,,,,,3721.6419,794.2974,S2,Resto del mundo,297.6354,1285.4006,,-1034.801,1851.1335,816.3326,106.2886,50.4282,26.9824,-1.1303,,,,1583.036,816.3325,25.8521,0.0,0.0,0.0,2399.3685,2581.9374
2018T2,2018,2,-0.0042,0.1667,0.1625,-897.6947,-170.1895,-1067.8843,-212.1084,-57.7599,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.16249999999999998,-1067.8842,0.0,0.0
2018T2,2018,2,133.82,321.37,455.19,41.26,1686.36,1727.62,2815.1,-23.41,S122,Bancos y cooperativas,792.34,-701.18,91.15,-230.27,3844.84,3614.57,-77.84,0.0,-150.43,-438.42,36.73,205.39,242.12,91.16000000000008,3614.57,-588.85,242.11999999999998,455.19,1727.62,3705.7300000000005,3039.0400000000004
2018T2,2018,2,,,,,,,90.1678,0.0,S123,Fondos mercado monetario,-164.245,22.4594,-141.7856,,,,0.0,0.0,0.3584,230.835,,,,-141.78560000000002,0.0,231.1934,0.0,0.0,0.0,-141.78560000000002,89.40779999999998
2018T2,2018,2,,,,,,,1600.545,13.4865,S124,Fondos mercado no monetario,-45.5093,1005.6868,960.1776,48.4917,14.395,62.8866,1.531,186.8686,68.9078,82.0943,,,,960.1774999999999,62.886700000000005,151.00209999999998,0.0,0.0,0.0,1023.0641999999999,1362.4659
2018T2,2018,2,-65.0593,456.8086,391.7494,,,0.0,4052.9001,-408.8242,S125_S126,Otros intermediarios y auxiliares,5.4431,44.6219,50.065,21.7524,159.4817,181.2341,-271.0308,1.2232,-350.8761,2.746,27.5234,171.2604,198.7837,50.065,181.23409999999998,-348.1301,198.7838,391.7493,0.0,231.29909999999998,-386.6386
2018T2,2018,2,,,,,,,,,S128,Compañías de seguros,-10.9386,360.8145,,,,,,,-126.3103,-77.9459,,,,349.8759,0.0,-204.25619999999998,0.0,0.0,0.0,349.8759,145.61970000000002
2018T2,2018,2,,,,,,,2048.1807,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018T2,2018,2,-0.0044,,-33.4382,,,0.0,,109.9725,S13,Gobierno general,-539.382,-75.9595,,,,,,,-54.8842,769.3853,0.0,1503.841,1503.841,-615.3415,0.0,714.5011000000001,1503.841,-0.0044,0.0,-615.3415,99.15960000000007
2018T2,2018,2,-27.8802,-1533.5079,-1561.388,,,,29.9042,-3429.1514,S11,Empresas no financieras,885.8651,-288.144,597.7212,0.1017,-3432.2646,-3432.1629,197.8852,589.5747,-14.5535,102.3854,0.0,1351.5297,1351.5297,597.7211,-3432.1629,87.8319,1351.5297,-1561.3881000000001,0.0,-2834.4417999999996,-1959.1499999999992
2018T2,2018,2,31.7629,2177.6136,2209.3765,,,,2600.1298,1907.6603,S14_S15,Hogares e IPSFLSH,2.6116,0.5688,3.1804,,,,-27.2244,470.3666,306.3705,658.0965,,,,3.1804,0.0,964.467,0.0,2209.3765000000003,0.0,3.1804,1410.7896
2018T2,2018,2,,,,,,,-2705.7595,2070.6243,S2,Resto del mundo,36.7311,1073.4878,,-215.9851,-2784.2142,-3000.1992,3.9496,46.7393,-82.1933,-0.6939,,,,1110.2189,-3000.1992999999998,-82.88719999999999,0.0,0.0,0.0,-1889.9803999999997,-1922.1786999999997
2018T3,2018,3,-0.0101,0.0568,0.0467,514.126,280.2741,794.4001,291.4786,-49.6147,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.046700000000000005,794.4001,0.0,0.0
2018T3,2018,3,23.6,414.37,437.97,-396.85,969.21,572.36,1565.64,550.12,S122,Bancos y cooperativas,-274.75,-311.0,-585.75,400.51,2829.6,3230.11,36.69,0.0,-254.34,-246.47,88.01,289.99,378.01,-585.75,3230.1099999999997,-500.81,378.0,437.97,572.36,2644.3599999999997,2180.24
2018T3,2018,3,,,,,,,-110.6842,0.0,S123,Fondos mercado monetario,309.7029,148.0295,457.7325,,,,0.0,0.0,-0.4773,-566.9272,,,,457.7324,0.0,-567.4045,0.0,0.0,0.0,457.7324,-109.6721
2018T3,2018,3,,,,,,,1515.7595,26.5612,S124,Fondos mercado no monetario,144.0044,994.4301,1138.4345,46.0281,17.6018,63.63,9.9414,-202.1887,108.8348,-86.0464,,,,1138.4345,63.629900000000006,22.788399999999996,0.0,0.0,0.0,1202.0644,1032.6055
2018T3,2018,3,345.2086,292.0955,637.3041,,,0.0,2789.3127,210.8093,S125_S126,Otros intermediarios y auxiliares,20.2219,57.6033,77.8252,99.1167,108.8366,207.9533,48.4372,-5.9522,146.029,711.1342,28.1862,147.7593,175.9455,77.8252,207.9533,857.1632,175.94549999999998,637.3041000000001,0.0,285.7785,1185.4267
2018T3,2018,3,,,,,,,,,S128,Compañías de seguros,4.9526,134.1954,,,,,,,36.9902,66.1496,,,,139.148,0.0,103.13980000000001,0.0,0.0,0.0,139.148,242.2878
2018T3,2018,3,,,,,,,1903.1174,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018T3,2018,3,0.1403,,6.3759,,,0.0,,-402.9749,S13,Gobierno general,344.2595,-470.8244,,,,,,,388.1197,618.9901,0.0,1506.7013,1506.7013,-126.56490000000002,0.0,1007.1098,1506.7013,0.1403,0.0,-126.56490000000002,880.5448999999999
2018T3,2018,3,78.8244,1625.198,1704.0225,,,,1316.624,-4371.9209,S11,Empresas no financieras,-715.2675,-895.8381,-1611.1056,0.1801,365.7173,365.8975,-966.617,1238.218,-931.0512,817.9233,0.0,445.9273,445.9273,-1611.1056,365.8974,-113.12789999999995,445.9273,1704.0224,0.0,-1245.2082,-1086.7350999999996
2018T3,2018,3,156.3813,1977.5469,2133.9282,,,,2252.8216,1161.8403,S14_S15,Hogares e IPSFLSH,-2.7676,0.1002,-2.6674,,,,527.9357,286.4537,-167.3568,172.1777,,,,-2.6673999999999998,0.0,4.820899999999995,0.0,2133.9282000000003,0.0,-2.6673999999999998,816.5429
2018T3,2018,3,,,,,,,43.3606,2823.6278,S2,Resto del mundo,108.0138,391.4969,,-3.7403,970.9831,967.2428,-4.9085,-133.9455,333.5133,2.3816,,,,499.5107,967.2428,335.8949,0.0,0.0,0.0,1466.7535,1663.7944
2018T4,2018,4,0.0023,34.073,34.0753,2166.3677,1128.0017,3294.3694,2152.867,-43.6471,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,34.0753,3294.3693999999996,0.0,0.0
2018T4,2018,4,486.07,393.95,880.02,2723.65,782.58,3506.23,5997.96,634.6,S122,Bancos y cooperativas,-120.35,-66.85,-187.2,604.84,3317.39,3922.23,66.81,0.0,1335.94,777.54,-197.55,292.44,94.88,-187.2,3922.23,2113.48,94.88999999999999,880.02,3506.23,3735.03,5915.320000000001
2018T4,2018,4,,,,,,,-796.8177,0.0,S123,Fondos mercado monetario,-399.1573,222.1052,-177.0521,,,,0.0,0.0,-3.2886,-609.5037,,,,-177.05210000000002,0.0,-612.7923,0.0,0.0,0.0,-177.05210000000002,-789.8444
2018T4,2018,4,,,,,,,21.8139,-13.5116,S124,Fondos mercado no monetario,-112.4637,-180.0315,-292.4952,-55.4112,25.42,-29.9912,-22.4081,-539.156,-88.823,-8.1352,,,,-292.4952,-29.9912,-96.95819999999999,0.0,0.0,0.0,-322.4864,-981.0086999999999
2018T4,2018,4,448.1188,1363.1993,1811.3181,,,0.0,3747.089,343.8408,S125_S126,Otros intermediarios y auxiliares,-21.4775,-17.1521,-38.6297,50.6358,291.8644,342.5002,-4.6469,-20.7807,298.3547,376.3502,36.189,229.5546,265.7436,-38.629599999999996,342.5002,674.7049,265.7436,1811.3181,0.0,303.8706,953.1478999999999
2018T4,2018,4,,,,,,,,,S128,Compañías de seguros,0.0089,435.5712,,,,,,,-62.376,-35.8593,,,,435.58009999999996,0.0,-98.2353,0.0,0.0,0.0,435.58009999999996,337.34479999999996
2018T4,2018,4,,,,,,,2038.3593,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018T4,2018,4,0.1165,,19.6278,,,0.0,,-1960.4892,S13,Gobierno general,-271.623,36.1222,,,,,,,105.9249,-855.8397,0.0,1625.2509,1625.2509,-235.5008,0.0,-749.9148,1625.2509,0.1165,0.0,-235.5008,-985.4156
2018T4,2018,4,-365.0533,1822.8479,1457.7946,,,,3149.8628,-3446.9796,S11,Empresas no financieras,-31.1334,-609.8312,-640.9647,-0.2625,-96.8301,-97.0926,-112.4064,-125.7325,2260.0164,562.949,0.0,725.0094,725.0094,-640.9646,-97.0926,2822.9654,725.0094,1457.7946,0.0,-738.0572,1846.7692999999997
2018T4,2018,4,389.2948,2586.3537,2975.6484,,,,3374.4311,1461.1332,S14_S15,Hogares e IPSFLSH,-0.2975,-10.2136,-10.5111,,,,-220.026,-448.2534,832.2925,662.4988,,,,-10.511099999999999,0.0,1494.7912999999999,0.0,2975.6485000000002,0.0,-10.511099999999999,816.0007999999998
2018T4,2018,4,,,,,,,2105.9629,2940.8797,S2,Resto del mundo,-197.5546,1385.9529,,438.0092,2023.2226,2461.2318,-35.333,58.3641,181.4871,-1.2159,,,,1188.3983,2461.2318,180.2712,0.0,0.0,0.0,3649.6301000000003,3852.9324
2019T1,2019,1,-0.0004,0.0675,0.0671,-2040.4521,-1285.9217,-3326.3738,-924.962,-33.8874,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0671,-3326.3738000000003,0.0,0.0
2019T1,2019,1,-455.8,367.14,-88.66,-624.88,-1553.84,-2178.71,-646.15,-9.8,S122,Bancos y cooperativas,1375.76,-705.28,670.48,324.89,2489.97,2814.85,-73.91,0.0,-2366.95,-1341.04,233.2,1509.62,1742.81,670.48,2814.8599999999997,-3707.99,1742.82,-88.66000000000003,-2178.72,3485.3399999999997,-296.56000000000006
2019T1,2019,1,,,,,,,1267.7515,0.0,S123,Fondos mercado monetario,1258.7635,-223.7568,1035.0066,,,,0.0,0.0,3.4008,322.2411,,,,1035.0067,0.0,325.6419,0.0,0.0,0.0,1035.0067,1360.6486
2019T1,2019,1,,,,,,,2080.1264,31.6675,S124,Fondos mercado no monetario,93.882,1452.7734,1546.6554,98.2666,14.6495,112.9161,31.1374,325.661,87.4441,-318.579,,,,1546.6554,112.9161,-231.13490000000002,0.0,0.0,0.0,1659.5715,1785.2350000000001
2019T1,2019,1,-175.3452,145.4089,-29.9363,,,0.0,-2484.8161,449.2857,S125_S126,Otros intermediarios y auxiliares,28.643,28.0722,56.7152,-51.545,120.7765,69.2315,140.6515,20.5685,-32.9855,29.8089,8.4367,215.5335,223.9702,56.715199999999996,69.2315,-3.1766000000000005,223.9702,-29.936300000000017,0.0,125.94669999999999,283.9901
2019T1,2019,1,,,,,,,,,S128,Compañías de seguros,28.187,-223.771,,,,,,,86.7059,75.7899,,,,-195.58399999999997,0.0,162.4958,0.0,0.0,0.0,-195.58399999999997,-33.08819999999997
2019T1,2019,1,,,,,,,1875.7439,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019T1,2019,1,2.1757,,-25.0777,,,0.0,,-653.2064,S13,Gobierno general,172.9802,-654.0518,,,,,,,-83.1611,239.3117,0.0,827.9756,827.9756,-481.0716,0.0,156.1506,827.9756,2.1757,0.0,-481.0716,-324.921
2019T1,2019,1,156.2697,1475.2664,1631.5361,,,,11652.0449,-3290.1403,S11,Empresas no financieras,396.8455,-78.747,318.0985,3.3769,101.0808,104.4576,560.2725,680.953,-1109.5747,-1090.7802,0.0,-394.3126,-394.3126,318.0985,104.4577,-2200.3549,-394.3126,1631.5361,0.0,422.5562,-536.5731999999998
2019T1,2019,1,4.3539,1801.8737,1806.2276,,,,1963.0588,2417.3455,S14_S15,Hogares e IPSFLSH,1.2072,46.6894,47.8966,,,,454.0354,346.281,127.6697,227.0954,,,,47.8966,0.0,354.7651,0.0,1806.2276000000002,0.0,47.8966,1202.9781
2019T1,2019,1,,,,,,,1990.871,1299.6676,S2,Resto del mundo,215.6752,87.4979,,-573.3577,452.4011,-120.9566,61.0965,-38.2373,-39.6475,-1.1564,,,,303.1731,-120.95660000000004,-40.8039,0.0,0.0,0.0,182.21649999999994,164.27179999999993
2019T2,2019,2,-0.0009,-0.0156,-0.0165,807.8847,331.8718,1139.7564,60.526,-5.4613,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0165,1139.7565,0.0,0.0
2019T2,2019,2,908.91,-171.56,737.35,1740.95,697.69,2438.63,5351.49,258.19,S122,Bancos y cooperativas,-33.49,211.73,178.24,124.28,3476.96,3601.24,45.94,0.0,1793.88,617.92,156.69,1409.84,1566.53,178.23999999999998,3601.2400000000002,2411.8,1566.53,737.3499999999999,2438.6400000000003,3779.48,6237.22
2019T2,2019,2,,,,,,,1028.9906,0.0,S123,Fondos mercado monetario,-618.7449,19.8911,-598.8538,,,,0.0,0.0,4.2163,1620.3429,,,,-598.8538,0.0,1624.5592000000001,0.0,0.0,0.0,-598.8538,1025.7054000000003
2019T2,2019,2,,,,,,,2895.1419,91.9422,S124,Fondos mercado no monetario,-112.8481,1830.1066,1717.2585,51.0199,59.1271,110.147,-5.784,750.424,-3.2748,-11.3962,,,,1717.2585000000001,110.14699999999999,-14.671,0.0,0.0,0.0,1827.4055,2557.3745
2019T2,2019,2,-73.8893,178.8645,104.9752,,,0.0,1.9811,-64.0638,S125_S126,Otros intermediarios y auxiliares,-18.9533,-27.6459,-46.5992,30.7121,15.261,45.9731,-46.4229,20.2037,53.6237,-559.8308,-56.1425,131.0142,74.8717,-46.599199999999996,45.9731,-506.20709999999997,74.87169999999999,104.97519999999999,0.0,-0.6260999999999939,-533.0523999999999
2019T2,2019,2,,,,,,,,,S128,Compañías de seguros,-23.0654,-87.7502,,,,,,,5.1549,25.8807,,,,-110.8156,0.0,31.035600000000002,0.0,0.0,0.0,-110.8156,-79.78
2019T2,2019,2,,,,,,,2360.5061,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019T2,2019,2,1.2588,,49.2096,,,0.0,,-595.1266,S13,Gobierno general,65.0948,-560.2135,,,,,,,20.7743,1608.9374,0.0,2685.0787,2685.0787,-495.11869999999993,0.0,1629.7117,2685.0787,1.2588,0.0,-495.11869999999993,1134.593
2019T2,2019,2,890.7063,2025.4423,2916.1486,,,,7814.6608,-4530.6187,S11,Empresas no financieras,187.2083,402.2209,589.4292,-0.7863,-480.8403,-481.6265,470.576,861.3428,666.3325,-1242.5607,0.0,1972.134,1972.134,589.4292,-481.6266,-576.2282,1972.134,2916.1486,0.0,107.80260000000004,863.4932000000001
